#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC7501;Musím pøiznat, e sdílím tvé obavy, tıkající se narùstajícího bohatství, kterım vládne [Root.PlotTarget.GetTitledName]. Pro dobro øíše bychom ho mìli ihned kontaktovat a uzavøít kompromis, jakı jsi navrhoval.\n\nS úctou,\n[From.GetTitledName];Il nous faut admettre que nous partageons vos préoccupations concernant l'insolente opulence [Root.PlotTarget.Get_du_TitledName]. Dans l'intérêt du pays, nous [Root.PlotTarget.GetLeLa] contacterons sans attendre afin de parvenir au compromis que vous suggériez.\n\nSigné,\n[From.GetTitledName];Wir müssen zugeben, dass wir Eure Bedenken hinsichtlich der wachsenden Macht von [Root.PlotTarget.GetTitledName] teilen. Für das Wohl des Reiches werden wir [Root.PlotTarget.GetHerHim] kontaktieren und den Kompromiss, den Ihr vorschlugt, unterbreiten.\n\nGezeichnet,\n[From.GetTitledName];;Debemos confesar que compartimos tu preocupación el aumento de la influencia de [Root.PlotTarget.GetTitledName]. Por el bien del reino, debemos contactar [Root.PlotTarget.GetHerHim] inmediatamente y alcanzar el compromiso que has sugerido.\n\nFirmado, \n[From.GetTitledName];;;;;;;;;x
EVTOPTA7501;Vıteènì;Excellent !;Großartig!;;¡Excelente!;;;;;;;;;x
EVTTOOLTIP7501;Obdrí tvou kladnou odpovìï.;Reçoit votre réponse positive.;Erhält Ihre positive Antwort..;;Recibe tu respuesta positiva.;;;;;;;;;x
EVTDESC7502;Nebuï blázen, [Root.GetFirstName]! Nenechám království rozervet vedví intrikami a tajnımi spolky. Ihned se vzdej tohoto plánu, jinak budeš litovat!\n\nS úctou,\n[From.GetTitledName];Ne soyez pas idiot, [Root.GetFirstName] ! Moi vivant, vos sournoises intrigues ne vous permettront pas de démembrer ce pays. Abandonnez vos manigances maintenant ou, par Dieu, vous le regretterez !\n\nSigné,\n[From.GetTitledName];Seid kein Narr, [Root.GetFirstName]! Ich werde nicht dabei zusehen, wie dieses Reich durch Intrigen und derlei auseinandergerissen wird. Brecht diese Intrige ab oder ich schwöre, Ihr werdet es bereuen!\n\nGezeichnet,\n[From.GetTitledName];;¡No seas estupido, [Root.GetFirstName]! No permitiré que este reino se parta en dos por culpa de las intrigas y contubernios. ¡Abandona estas pretensiones ahora mismo, o lo lamentaras!\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA7502;Chápu.;Je vois.;Aha.;;Ya veo;;;;;;;;;x
EVTTOOLTIP7502;Obdrí tvou negativní odpovìï;Reçoit votre réponse négative.;Erhält Ihre negative Antwort.;;Recibe tu respuesta negativa;;;;;;;;;x
EVTDESC7504;Váenı [Root.GetTitle], doufáme, e Tì tento dopis zastihne pøi dobrém zdraví. Zainteresované strany nás pro zachování rovnováhy sil v království pøinutily podniknout jisté kroky a domníváme se, e nejlepším øešením je Tvé dobrovolné pøedání titulu [From.PlotTargetTitle] jednomu ze tvıch vazalù. Jsme pøesvìdèeni, e s tímto krokem budeš souhlasit.\n\nS úctou,\n[From.Liege.GetTitledName];M[Root.GetOnA] ch[Root.GetErEre] [Root.GetTitle], nous espérons que cette missive vous trouvera en bonne santé. Certaines factions nous pressent d'agir afin de restaurer l'équilibre précaire des forces du pays. Nous pensons qu'il serait mieux que vous cédiez volontairement [From.PlotTargetTitle.Get_le_RealmFull] à un de vos vassaux. Nous vous savons raisonnable.\n\nSigné,\n[From.Liege.GetTitledName];Mein [Root.GetTitle], wir hoffen dieser Brief erreicht Euch bei guter Gesundheit. Wir wurden von gewissen besorgten Parteien dazu genötigt, Schritte in Richtung einer besseren Machtbalance im Reich zu gehen, und sind der Ansicht, dass es am besten wäre, wenn Ihr freiwillig [From.PlotTargetTitle] an einen Eurer Vasallen abtreten würdet. Wir sind uns sicher, Ihr werdet das ähnlich sehen.\n\nGezeichnet,\n[From.Liege.GetTitledName];;Mi querido [Root.GetTitle], esperamos que goces de buena salud al recibir esta carta. Se nos ha urgido por parte de un grupo interesado a resturar la precaria estabilidad del reino, y creemos que la mejor forma es que abdiques como [From.PlotTargetTitle] en uno de tus vasallos. Estamos seguros de que aceptarás.\n\nFirmado,\n[From.Liege.GetTitledName];;;;;;;;;x
EVTOPTA7504;Tak dobrá.;Très bien.;Nun gut.;;Muy bien;;;;;;;;;x
EVTOPTB7504;Nezbláznil se?!;Est-il devenu fou ?;Ist er verrückt geworden?;;¿Te has vuelto loco?;;;;;;;;;x
EVTTOOLTIP7504;[Root.PlotTarget.GetTitledName] obdrí od [Root.Liege.GetTitle] jen lehce zastøené ultimátum.;[Root.PlotTarget.Get_Le_TitledName] reçoit en guise d'ultimatum les menaces à peine voilées [Root.Liege.Get_only_du_Title][Root.Liege.GetTitle].;[Root.PlotTarget.GetTitledName] erhält ein Ultimatum vom [Root.Liege.GetTitle].;;[Root.PlotTarget.GetTitledName] recibe un velado ultimatum por parte de [Root.Liege.GetTitle].;;;;;;;;;x
EVTDESC7505;Narušil jsi køehkou rovnováhu sil v øíši, [From.PlotTarget.GetTitledFirstName]. Pøenech nadobro vládu nad [From.PlotTargetTitle.GetFullName] jednomu z tvıch vazalù, jinak toho já a moji spoleèníci dosáhneme pomocí našich zbraní.\n\nS úctou,\n[From.GetTitledName];Vous avez ébranlé le délicat équilibre des forces du pays, [From.PlotTarget.GetTitledFirstName]. Cédez le contrôle [From.PlotTargetTitle.Get_du_RealmFull] à l'un de vos vassaux pour le bien de tous, ou nous vous l'imposerons, nos alliés et nous-mêmes, par la force des armes.\n\nSigné,\n[From.GetTitledName];Ihr habt die Machtbalance im Reich durcheinandergebracht, [From.PlotTarget.GetTitledFirstName]. Gebt die Kontrolle über [From.PlotTargetTitle.GetFullName] an einen Eurer Vasallen ab oder meine Unterstützer und ich werden Euch durch Waffengewalt dazu zwingen.\n\nGezeichnet,\n[From.GetTitledName];;Has puesto en peligro la delicada estabilidad del reino, [From.PlotTarget.GetTitledFirstName]. Entrega el poder en [From.PlotTargetTitle.GetFullName] a uno de tus vasallos en pro del bien común, no nos obligues a mi y a mis colegas a imponertelo por la vía de las armas.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA7505;Nemám na vıbìr.;Je n'ai pas vraiment le choix.;Ich habe kaum eine Wahl!;;No tengo otra opción;;;;;;;;;x
EVTOPTB7505;Nikdy!;Jamais !;Niemals!;;¡Nunca!;;;;;;;;;x
EVTOPTC7505;Nejsou ádní oprávnìní vazalové, take si jej budete muset vzít sami.;Il n'y a pas de vassaux adéquats, il vous faudra donc le prendre vous-même.;Es sind keine geeigneten Vasallen vorhanden, also müsst Ihr es selbst nehmen.;;No hay vasallos disponibles, así que tendrás que adquirir el título tú mismo.;;;;;;;;;x
EVTTOOLTIP7505;[Root.PlotTarget.GetTitledName] obdrí dopis.;[Root.PlotTarget.Get_Le_TitledName] reçoit une lettre.;[Root.PlotTarget.GetTitledName] erhält einen Brief.;;[Root.PlotTarget.GetTitledName] recibe una carta.;;;;;;;;;x
EVTDESC7506;Pøestoe jsem si jist, e bych mìl proklít tvé jméno na vìky vìkù, budu v zájmu míru souhlasit s tvım poadavkem.\n\nS úctou,\n[From.GetTitledName];Bien qu'étant certain de devoir maudire votre nom jusqu'à la fin des temps pour cela, j'accepte votre demande afin de garantir la paix.\n\nSigné,\n[From.GetTitledName];Ich bin zwar sicher, dass ich Euren Namen bis ans Ende aller Zeiten verfluchen werde, aber im Namen des Friedens beuge ich mich Euren Forderungen..\n\nGezeichnet,\n[From.GetTitledName];;Pese a que maldiciré tu nombre durante toda la eternidad, debo aceptar tus demandas de la paz.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA7506;Vıbornì.;Excellent.;Großartig!;;Excelente;;;;;;;;;x
EVTDESC7507;Radìji pøijdu o ruku, ne bych se vzdal titulu [Root.PlotTargetTitle.GetFullName]. Pokud se svımi pøítelíèky dokáete sebrat dost odvahy èelit mi pøímo, rád uvidím, jak všichni do posledního padnete. Tak na co ještì èekáte?!\n\nS úctou,\n[From.GetTitledName];A l'instar de ma main droite, jamais je ne renoncerais [Root.PlotTargetTitle.Get_au_RealmFull]. Si vos laquais et vous-même parvenez à trouver le courage de me faire face, c'est avec joie que je vous anéantirais jusqu'au dernier. Je vous attends !\n\nSigné,\n[From.GetTitledName];Eher würde ich meinen rechten Arm aufgeben als [Root.PlotTargetTitle.GetFullName]. Wenn Ihr und Eure kleinen Freunde den Mut aufbringen könnt, mich herauszufordern, werde ich Euch allzu gerne bis zum letzten Mann zu Grabe tragen.\n\nGezeichnet,\n[From.GetTitledName] ;;Entregaré antes mi brazo derecho que mi [Root.PlotTargetTitle.GetFullName]. Si tus amiguitos y tí teneis el coraje de enfrentaros a mi, veré gustoso como cae hasta vuestro último hombre. ¡Venid aquí!\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA7507;Tìch slov budeš litovat, milı [From.GetTitle].;Ces paroles seront vos dernières, m[From.GetOnA] ch[From.GetErEre] [From.GetTitle].;Ihr werdet noch an diesen Worten ersticken, [From.GetTitle].;;Te arrepentirás de tus palabras, mi querido [From.GetTitle].;;;;;;;;;x
EVTOPTB7507;Asi radìji nebudu riskovat válku...;Je ne devrais peut-être pas risquer d'entrer en guerre...;Vielleicht sollte ich keinen Krieg riskieren...;;Tal vez no debería arriesgarme a una guerra...;;;;;;;;;x
EVTTOOLTIP7507;Ultimátum odmítnuto;Ultimatum rejeté.;Ultimatum abgelehnt.;;Ultimatum rechazado;;;;;;;;;x
EVTDESC7508;Stavíš mì do obtíné pozice, mùj pane, ale pokud trváš na tom, e je to nejvhodnìjší øešení, tak budi. Vzdám se titulu.\n\nS úctou,\n[From.GetTitledName];Vous me mettez en position délicate, m[Root.GetOnA] [Root.GetLordLady], mais si vous pensez que c'est le meilleur chemin à prendre, qu'il en soit ainsi. Je céderais le titre.\n\nSigné,\n[From.GetTitledName];Ihr bringt mich in eine schwierige Situation, mein Lehnsherr. Wenn Ihr allerdings findet, dass dies der beste Weg ist, dies zu regeln, dann soll es so sein. Ich gebe den Titel auf.\n\nGezeichnet,\n[From.GetTitledName];;Me has puesto en una situación dificil, mi señor, pero creo que esta es la solución más apropiada, así que así sea. Entregaré mi título.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA7508;Vıteènì.;Très bien.;Sehr gut;;Muy Bien;;;;;;;;;x
EVTOPTA7509;Taková drzost!;Quelle insolence !;Welch Frechheit!;;¡Que insolencia!;;;;;;;;;x
EVTDESC7510;[Root.Liege.GetTitle] dokázal sjednat odstoupení. [Root.PlotTarget.GetTitledFirstName] nyní vládne jako [Root.PlotTargetTitle.GetFullName].;[Root.Liege.Get_only_Le_Title][Root.Liege.GetTitle] est parvenu[Root.Liege.Get_E] à imposer l'abdication. [Root.PlotTarget.Get_Le_TitledFirstName] règne à présent sur [Root.PlotTargetTitle.Get_le_RealmFull].;Der [Root.Liege.GetTitle] hat es geschafft, die Abdankung zu arrangieren. [Root.PlotTarget.GetTitledFirstName] herrscht nun über [Root.PlotTargetTitle.GetFullName].;;El [Root.Liege.GetTitle] ha conseguido convencerle de abdicar. [Root.PlotTarget.GetTitledFirstName] ahora gobiera el [Root.PlotTargetTitle.GetFullName].;;;;;;;;;x
EVTOPTA7510;Dobøe.;Bien.;Gut.;;Bien;;;;;;;;;x
EVTDESC7511;[Root.PlotTarget.GetTitledFirstName] odmítl oprávnìnı poadavek [Root.Liege.GetTitle], aby se vzdal titulu [Root.PlotTargetTitle.GetFullName]. Dává to však tvému lennímu pánovi monost tento titul nìkdy v budoucnu odvolat. Prozatím nám to bude muset staèit.;[Root.PlotTarget.Get_Le_TitledFirstName] a refusé la raisonnable requête [Root.Liege.Get_only_du_Title][Root.Liege.GetTitle] lui enjoignant de renoncer [Root.PlotTargetTitle.Get_au_RealmFull]. Peut-être cela incitera-il votre Seigneur à le lui révoquer ultérieurement. Il nous semble que vous devriez cependant vous en tenir à cet arrangement pour le moment.;[Root.PlotTarget.GetTitledFirstName] hat die zumutbare Anfrage [Root.Liege.Getdesder] [Root.Liege.GetTitle] abgelehnt, als [Root.PlotTargetTitle.GetFullName] zurückzutreten, aber zumindest hat dies Eurem Lehnsherr einen Anstoß gegeben, ihn eventuell in der Zukunft zu widerrufen. Es scheint, dass Ihr Euch vorerst damit zufrieden geben müsst.;;[Root.PlotTarget.GetTitledFirstName] se ha negado a la razonable petición de abdicación que le ha formulado [Root.Liege.GetTitle], pero al menos esto le ha proporcionado motivos al soberano para revocarle el título en el futuro. Parace que tendrás que conformarte con este acuerdo por el momento.;;;;;;;;;x
EVTOPTA7511;Budi.;Qu'il en soit ainsi.;So soll es sein.;;Así sea;;;;;;;;;x
EVTDESC7515;Machinacemi tajného spiknutí šlechty byl [From.GetTitledName] nucen vzdát se jednoho ze svıch vévodství. Po dlouhıch úvahách se pánové v øíši koneènì shodli na tobì, jako na nejménì sporném kandidátovi na titul. Gratulujeme, [From.GetTitle].;C'est par le biais de la secrète machination d'un gentilhomme que [From.Get_le_TitledName] fut forcé d'abdiquer le titre de l'un de ses duchés. Après une longue délibération, les seigneurs du pays sont parvenus à la conclusion que vous êtes le candidat à la succession le moins menaçant pour eux. Félicitations, [From.GetTitle].;Durch die Machenschaften einer heimlichen Verschwörung der Adligen wurde [From.GetTitledName] gezwungen, eins [From.GetHerHis]er Herzogtümer abzutreten. Nach reichlichen Überlegungen haben sich die Fürsten des Reiches endlich dazu entschiedenen, Euch, als das kleinere Übel für den Titel, zum Herzog zu machen. Herzlichen Glückwunsch, [From.GetTitle].;;Debido a las maquinaciones de una conspiración nobiliaria secreta, [From.GetTitledName] ha sido forzado a abdicar uno de sus ducados. Tras muchas deliberaciones, los nobles han decidido acordar que eres el candidato menos ofensivo para obtener el título. Felicidades, [From.GetTitle].;;;;;;;;;x
EVTOPTA7515;Kdo si poèká, ten se doèká.;Tout advient à qui sait attendre.;Die, die warten, werden dafür belohnt.;;La paciencia siempre tiene su recompensa;;;;;;;;;x
EVTDESC7517;[From.GetTitledName] nemìl ádného oprávnìného vazala, kterı by mohl pøevzít titul, take byl udìlen tobì a mùeš s ním naloit dle svého uváení.;[From.Get_Le_TitledName] n'a pas de vassaux éligibles pour recevoir le titre. Il vous est donc confié afin que vous en disposiez comme vous l'entendez.;[From.GetTitledName] hat keine geeigneten Vasallen, die den Titel bekommen könnten, also wurde er Euch erteilt, um damit zu walten, wie Ihr es für richtig erachtet.;;[From.GetTitledName] no tiene vasallos que puedan recibir el título, así que los has recibido tú para hacer con él lo que dispongas conveniente.;;;;;;;;;x
PLOT_TOOLTIP_WEAKEN_VASSAL;[This.Holder.GetTitledName] nadále není panovníkem v [This.GetFullName].;[This.Holder.Get_Le_TitledName] n'est plus le seigneur de [This.GetFullName].;[This.Holder.GetTitledName] herrscht nicht mehr über [This.GetFullName].;;[This.Holder.GetTitledName] ha dejado de ser el gobernante de [This.GetFullName].;;;;;;;;;x
CB_NAME_WEAKEN_VASSAL;Nárokovat [Title.GetName];Revendiquer [Title.GetName];[Title.GetName] fordern ;;Reclama [Title.GetName];;;;;;;;;x
VASSAL_TRANSFER_SETUP;Vazal byl pøeveden;Un vassal a été transféré;Ein Vasall wurde übergeben;;Un vasallo ha sido transferido;;;;;;;;;x
VASSAL_TRANSFER_LOG;$OLD_LIEGE$ pøevedl vazalství $VASSAL$ ve prospìch $NEW_LIEGE$;$OLD_LIEGE$ a transféré la vassalité de $VASSAL$ à $NEW_LIEGE$;$OLD_LIEGE$ hat die Vasallenschaft von $VASSAL$ an $NEW_LIEGE$ übergeben.;;$OLD_LIEGE$ ha transferido el vasallaje de $VASSAL$ a $NEW_LIEGE$;;;;;;;;;x
WAR_NAME_WEAKEN_VASSAL;Válka za nového panovníka v $OTHER_TITLE$.;Guerre pour un nouveau seigneur de $OTHER_TITLE$.;Krieg um einen neuen Lehnsherren für $OTHER_TITLE$;;Guerra para instalar un nuevo gobernante en $OTHER_TITLE$.;;;;;;;;;x
TRIGGER_ATTACKER;Hlavní útoèník;Agresseur principal;Hauptangreifer;;Atacante Principal;;;;;;;;;x
TRIGGER_MOST_PART_ATTACKER;Nejvíce pøispívající útoèník;Agresseur le plus contributif;Angreifer, der am meisten beigetragen hat;;Atacante que más contribuyó;;;;;;;;;x
TRIGGER_DEFENDER;Hlavní obránce;Défenseur principal;Hauptverteidiger;;Defensor Principal;;;;;;;;;x
TRIGGER_MOST_PART_DEFENDER;Nejvíce pøispívající obránce;Défenseur le plus contributif;Verteidiger, der am meisten beigetragen hat;;Defensor que más contribuyó;;;;;;;;;x
CHAR_IS_NOT;Osoba NENÍ;Le personnage n'est pas;Charakter ist NICHT;;El personaje NO es;;;;;;;;;x
CHAR_IS;Osoba je;Le personnage est;Charakter ist;;El personaje es;;;;;;;;;x
CHAR_EXISTS;Osoba existuje;Le personnage existe;Charakter existiert;;El personaje existe;;;;;;;;;x
THREAT_NOT_DE_JURE_LIEGE;Není de jure vazal;N'est pas un vassal légitime;Kein De-jure-Vasall;;No es un vasallo de iure;;;;;;;;;x
THREAT_INFIDEL;Bezvìrec;Infidèle;Ungläubiger;;Infiel;;;;;;;;;x
THREAT_FOREIGNER;Cizinec;Étranger;Ausländer;;Extranjero;;;;;;;;;x
THREAT_LOW_LEVIES;Vyèerpaná zemská hotovost;Levées insuffisantes;keine Streitkräfte vorhanden;;Levas agotadas;;;;;;;;;x
THREAT_OTHER_INDEP_WARS;Souèasné nezávislé vzpoury;Révoltes indépendantistes en cours;Aktuell gibt es Unabhängigkeitsrevolten;;Revueltas independentistas actuales;;;;;;;;;x
force_converting;Vynutit konverzi;Conversion forcée;Erzwungene Bekehrung;;Conversión Forzosa;;;;;;;;;x
EVTTOOLTIP3336;nemùe pokraèovat tak jako doposud! Musím [This.GetTitledFirstName] øíci, jak nezodpovìdné je jeho chování!;ne peut pas permettre de continuer ainsi ! Je dois dire [This.Get_au_TitledFirstName] à quel point son comportement est irresponsable !;darf nicht so weitermachen! Ich muss [This.GetTitledFirstName] sagen, wie unverantwortlich [This.GetHerHis] Verhalten ist!;;¡No es aceptable que esto siga así! ¡Debo decirle a [This.GetTitledFirstName] lo irresponsabe de su conducta!;;;;;;;;;x
SongsOfAlbionDLC;Písnì o Albionu;Chants d'Albion;Songs of Albion;;Canciones de Albion;;;;;;;;;x
SongsOfFaithDLC;Písnì o víøe;Chants de la Foi;Songs of Faith;;Canciones de la Fe;;;;;;;;;x
SongsOfTheHolyLandDLC;Písnì o Svaté zemi;Chants de la Terre sainte;Songs of the Holy Land;;Canciones de la Tierra Santa;;;;;;;;;x
